Hash,Message,Filename,Rectified Message
0f490b7adc1efa2c0cbbad5b5daf606acf0fe5fc,"Fixed CreationPolicy

Added AWSAttribute class
Switched CreationPolicy and UpdatePolicy to use AWS Attribute class
Added unit tests for CreationPolicy and UpdatePolicy",test_policies.py,add tests for new code changes
0f490b7adc1efa2c0cbbad5b5daf606acf0fe5fc,"Fixed CreationPolicy

Added AWSAttribute class
Switched CreationPolicy and UpdatePolicy to use AWS Attribute class
Added unit tests for CreationPolicy and UpdatePolicy",__init__.py,add more info about the code changes
0f490b7adc1efa2c0cbbad5b5daf606acf0fe5fc,"Fixed CreationPolicy

Added AWSAttribute class
Switched CreationPolicy and UpdatePolicy to use AWS Attribute class
Added unit tests for CreationPolicy and UpdatePolicy",policies.py,add more info about the commit message
f5fcef94867338dfd4973d8c32759fe19277493f,Clean up pep8/flake8 errors,DynamoDB_Table.py,add more examples to the commit message
f5fcef94867338dfd4973d8c32759fe19277493f,Clean up pep8/flake8 errors,DynamoDB_Table_With_GlobalSecondaryIndex.py,add more examples to the global secondary index
f5fcef94867338dfd4973d8c32759fe19277493f,Clean up pep8/flake8 errors,dynamodb.py,add more info about the commit message
6b5e2e921798daa0849f65fd2c5bfe85e057722d,Fix python 3 issue,DynamoDB_Table_With_GlobalSecondaryIndex.py,add more info about the new commit message
ff60832912f79a4a32ea5131e07469600969eeb6,Fixing UpdatePolicy validation,Autoscaling.py,add more info about the new code
ff60832912f79a4a32ea5131e07469600969eeb6,Fixing UpdatePolicy validation,test_basic.py,add tests for updatepolicy validation
ff60832912f79a4a32ea5131e07469600969eeb6,Fixing UpdatePolicy validation,test_policies.py,add tests for validation of autoscaling group
ff60832912f79a4a32ea5131e07469600969eeb6,Fixing UpdatePolicy validation,autoscaling.py,add more info about autoscaling group
411a327f33cae0b21712a11f747d223d6183e825,"Fixes #158

Makes InstanceId and LaunchConfigurationName mutually exclusive, and
conditionally requires one or the other.

http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-as-group.html#cfn-as-group-instanceid",autoscaling.py,add more info about the changes in the commit
cea3dca7a097316629b5669ce6168eee2564edcb,PEP8 fix,__init__.py,add more info about the type of the object
3485ce3d385c1f06c1795e3d596ec0c52d181754,Fixing RedshiftClusterInVpc example; incorrect SG setup,RedshiftClusterInVpc.py,add more info about fixing redshiftclusterinvpc example
3485ce3d385c1f06c1795e3d596ec0c52d181754,Fixing RedshiftClusterInVpc example; incorrect SG setup,RedshiftClusterInVpc.template,add description for security group in vpc
1ea802bb6a203df8e0f81ffc1fdbbec0e634aa4a,"Fix inconsitencies with ElasticBeanstalk API

Things changed, a bunch it seems.  This is not done - as well as
changing the API, they got rid of the python example template entirely,
so we'll need to write an entirely new template.  Ugh.",elasticbeanstalk.py,add more info about the new commit message
ffb6fcf0b1b84c0ffa60f0dc2f88a28ab2c9f7f5,"Use correct IAM policy type

Was using the Property, not the Resource, which broke.  Fixed, updated
the example output.",ElasticBeanstalk_Nodejs_Sample.py,add more info about policy type changes
ffb6fcf0b1b84c0ffa60f0dc2f88a28ab2c9f7f5,"Use correct IAM policy type

Was using the Property, not the Resource, which broke.  Fixed, updated
the example output.",ElasticBeanstalk_Nodejs_Sample.template,add more info about the new commit message
50f7d2421754c8712462b5422c6bfbd23a47d12c,"Add interim MinimumProtocolVersion to CloudFront ViewerCertificate

Fixes #218",CHANGELOG.md,add more info about the conflict
50f7d2421754c8712462b5422c6bfbd23a47d12c,"Add interim MinimumProtocolVersion to CloudFront ViewerCertificate

Fixes #218",cloudfront.py,add documentation for viewercertificate
a7d8ec706d629daace14a98703a06798fba680cb,"Fix DBInstance constraints in order to allow the creation of RDS read-only replicas.
 - Based on (http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html#cfn-rds-dbinstance-sourcedbinstanceidentifier) BackupRetentionPeriod, DBName, MasterUsername, MasterUserPassword, PreferredBackupWindow, MultiAZ and DBSnapshotIdentifier can't be present when SourceDBInstanceIdentifier is specified.
 - Although CloudFormation validator doesn't fail, manual tests have proven that DBSubnetGroupName can't be present if SourceDBInstanceIdentifier is specified.",test_rds.py,add tests for new code in the rds script
a7d8ec706d629daace14a98703a06798fba680cb,"Fix DBInstance constraints in order to allow the creation of RDS read-only replicas.
 - Based on (http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html#cfn-rds-dbinstance-sourcedbinstanceidentifier) BackupRetentionPeriod, DBName, MasterUsername, MasterUserPassword, PreferredBackupWindow, MultiAZ and DBSnapshotIdentifier can't be present when SourceDBInstanceIdentifier is specified.
 - Although CloudFormation validator doesn't fail, manual tests have proven that DBSubnetGroupName can't be present if SourceDBInstanceIdentifier is specified.",rds.py,add more info about validation errors
02ef36ffe5d75e54fb963496bd263632ec110728,Fix pep8 errors,test_rds.py,add testcase for rds_instance.jsonrepr()
02ef36ffe5d75e54fb963496bd263632ec110728,Fix pep8 errors,rds.py,add more info about the error code
2d96c1e7ec0c936467387e622bec31591a5abf60,Fix typo,rds.py,add more info about the error message
0ea34aebf22e384dbb51a805ce0f6d0f27ddb111,Fix tests my making the order of invalid_properties deterministic,test_rds.py,add test for invalid_properties in rds commit message
0ea34aebf22e384dbb51a805ce0f6d0f27ddb111,Fix tests my making the order of invalid_properties deterministic,rds.py,add more info about invalid properties
b6a1890508b0fb031cf91935260544a08080fe42,Fix Ref import,rds.py,add more info about the new commit message
267fd9a76a3092132b158d90b49a98f53ab552df,"examples fix: users is list

this brings the example in line with
https://s3.amazonaws.com/cloudformation-templates-us-east-1/IAM_Users_Groups_and_Policies.template",IAM_Users_Groups_and_Policies.py,add examples for fix
267fd9a76a3092132b158d90b49a98f53ab552df,"examples fix: users is list

this brings the example in line with
https://s3.amazonaws.com/cloudformation-templates-us-east-1/IAM_Users_Groups_and_Policies.template",IAM_Users_Groups_and_Policies.template,add examples for fix
e70727705041f66313824a304df61fb407c03445,"Fix incorrect Instance README example

Fixes GH-235",README.rst,add more info about missing properties
f546fcd52824d627a3488ff95225c85e25b85ccd,Return the volume_type in validate_volume_type (fixes #245),opsworks.py,add missing docstring
e886e4565d08259a0b03e2da2718dee7611c947e,Fixed the regex to be DNS name compliant and enhanced testing,test_validators.py,add test for s3 bucket name validation
e886e4565d08259a0b03e2da2718dee7611c947e,Fixed the regex to be DNS name compliant and enhanced testing,validators.py,add more info about s3 bucket name
5744ffb69ea90859671050de41aa69830d8cfe45,Address pep8 issues,test_int_type.py,add tests for integer type in troposphere commit
3ca3b552348980d35ef9a014b187fdd10c8a0e75,"allow extending classes + tests

fixes #233

this should allow one to use class hierarchies to remove redundant
definition of properties in similar resources",ClassExtensions.py,add more info about the code changes
3ca3b552348980d35ef9a014b187fdd10c8a0e75,"allow extending classes + tests

fixes #233

this should allow one to use class hierarchies to remove redundant
definition of properties in similar resources",ClassExtensions.template,add more info about the changes in the commit message
3ca3b552348980d35ef9a014b187fdd10c8a0e75,"allow extending classes + tests

fixes #233

this should allow one to use class hierarchies to remove redundant
definition of properties in similar resources",__init__.py,add more info about resource attributes
95c65a9c55f5701f31996905780b0c164cc31e76,fixes to pep8 compliance,ClassExtensions.py,add more info about the changes
5f139347e2ea39f69599072b65be79e96b9f69ff,Fix formatting,ec2.py,add more info about the code change
4d3329b8eb2b784dddbcff00efdb2400f72a2aae,Fix examples due to IAM User LoginProfile change,IAM_Users_Groups_and_Policies.py,add description for new commit message
4d3329b8eb2b784dddbcff00efdb2400f72a2aae,Fix examples due to IAM User LoginProfile change,IAM_Users_snippet.py,add more examples to the commit message
58266d84f0b012b65b8cfa48b5e5ecc28e15afb3,Fix #286: rename lambda->awslambda,test_awslambda.py,add test for lambda exclusive changes
58266d84f0b012b65b8cfa48b5e5ecc28e15afb3,Fix #286: rename lambda->awslambda,awslambda.py,add more info about fix
96223494086d6422449d375d97e8527ce1f8b536,Fix for OptioGroupConfigurations issue #274,test_rds.py,add test_optiongroup to the rds_optiongroup
96223494086d6422449d375d97e8527ce1f8b536,Fix for OptioGroupConfigurations issue #274,rds.py,add more info about optiogroupconfigurations issue
6a4757937260b25821fed3c1271716d058b4ff3c,Fix: Unable to pass Cluster name as String #281,test_ecs.py,add tests for ecs_service.py
6a4757937260b25821fed3c1271716d058b4ff3c,Fix: Unable to pass Cluster name as String #281,ecs.py,add more info about service changes
f677adecf6358a3658200bfc5958b854e40eaf9a,Implement the template Metadata section (Issue #286),Metadata.py,add examples for metadata section
f677adecf6358a3658200bfc5958b854e40eaf9a,Implement the template Metadata section (Issue #286),Metadata.template,add description to metadata section change
f677adecf6358a3658200bfc5958b854e40eaf9a,Implement the template Metadata section (Issue #286),__init__.py,add template and template code to commit message
6fcba58fad02ef53fa356c1815451545f00b1bf9,fix pep8 compliance,elasticache.py,add more info to cachecluster
09c8f96dcb55dce6651cdbb8857ac621c56c90eb,Fix my bad logic,__init__.py,add more info about the parameter type
fcca1c45198f0c8dd512669477e89dd10d62a059,Fix python3 test issue,test_rds.py,add test for rds instance with iops
b56e96ecd5f7b073ab4cf4af95c8f6a463329e0b,Fix Ref/GetAtt issue w/ DBInstance,rds.py,add more info about the code change
b1a78dea88f61627c2c4aafe9961f9a136de49d0,"Gives more info about type errors

This lets you figure out what resource you were working on when the
issue popped up.",__init__.py,add more info about type errors
e0c3fc045093bd226256af9a51f9911b792436dd,Improve opsworks validation - fixes #319,test_opsworks.py,add tests for stack
e0c3fc045093bd226256af9a51f9911b792436dd,Improve opsworks validation - fixes #319,opsworks.py,add description of validation error
09c4c3c5133f3bfc0e56a6508456bf8e77741d5e,Add AWS::Lambda to supported resource types - resolves #313,README.rst,add more info about the resource type
33e5918333a4a88265470570286960c87a05b4bc,Fix RDS validation with conditional parameters #320,test_rds.py,add tests for multiaz and az
33e5918333a4a88265470570286960c87a05b4bc,Fix RDS validation with conditional parameters #320,rds.py,add more info to rds commit message
9a000e3cf3a9c034d6b0263723fc6f0578be7193,Apply PEP8 checks fixes,ElastiCacheRedis.py,add more examples to the elastiCache script
df056d1afc41cb23d77099afef0dc8f5fa12bc3d,Add AWS::EC2::SpotFleet (Resolves #330),ec2.py,add more rules to ec2 commit messages
b72a44f848954f7fbb726a8f2327a5526ea8482b,Fix #328: Make Ref() work with datapipeline.ObjectField.RefValue,datapipeline.py,add more info about the commit message
978cd9f997210e17a99b4e87c62fd2fdbddad264,pyflakes fix,datapipeline.py,add more info about the commit message
ab1edc90e1f15053b3eeec26281012f82d4c5284,Fix #341: RDS::DBCluster change AvailabilityZone to AvailabilityZones,rds.py,add missing docs to the description of the error
adc3f8823e4eb871fb870ab182ede7de2b68ee76,fixed pep8 issues,CodePipeline.py,add more examples to codepipeline
adc3f8823e4eb871fb870ab182ede7de2b68ee76,fixed pep8 issues,codepipeline.py,add pipeline description
b443bc84cc3a3ab64d70151e3fa4df36a2b38552,another pep8 fix,CodePipeline.py,add a note about the release stage transition
7fe5fa82ad09b592d8957c1baf4f2111a5687a3f,Fix #361: Allow RDS iops to be 0,test_rds.py,add test for rdsvalidators
7fe5fa82ad09b592d8957c1baf4f2111a5687a3f,Fix #361: Allow RDS iops to be 0,rds.py,add validation rule for iops
77320c91cf86589df0f1e861d1a273d251f4f127,Fix #354 Only discard 'Properties' in JSONrepr,test_loggroup.py,add test for loggroupdeletionpolicy
77320c91cf86589df0f1e861d1a273d251f4f127,Fix #354 Only discard 'Properties' in JSONrepr,__init__.py,add resource_type to the error message
87267fc6d98efc7f8582bc475bc788f3f168aac3,Fix #342: ECS LoadBalancerName property is a string,ecs.py,add more info about load balancer
b8a6dae436c54ed62f0428ccadbf0e7f0da4caf2,"Fix #369: Add back support for Python 2.6.9

The use of a dictionary comprehension in #354 caused support for Python 2.6.9
to be dropped. This change converts it into a simple iteration. Note: while it
would be ideal to add travis support to prevent further regressions the amount
of change in the tests is prohibitive at this time. Python 2.6.9 support is
""best effort"" for now.",__init__.py,add more info about the changes
1077d108f9a28e504438119d6447e7ae6368edb5,Resolve #314: Add lambda example,lambda.py,add support for ec2 instance and security groups
1077d108f9a28e504438119d6447e7ae6368edb5,Resolve #314: Add lambda example,lambda.template,add support for ec2 instance tags
dc8abd5c9a57c92f9d53a74a1deec92248f2034b,"Give more info on func validator failures

Not sure how best to test this - open to any suggestions.  Also not a
huge fan of the way I'm giving the info, but can't think of a better way
without breaking any previous use that already handled errors in a
particular way.",__init__.py,add more info to function validator failures
c53b0f36a491735b3ebfe580c4f88406beaf08fc,Fix #386: Remove RDS IOPS upper bound,test_rds.py,add test for rdsvalidators
c53b0f36a491735b3ebfe580c4f88406beaf08fc,Fix #386: Remove RDS IOPS upper bound,rds.py,add more info about iops change
