Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
414a10af64f0227b213d9e3cd674e09d46978057,Fix black formatting in autoscaling.py,41d0db5db223d63327e8d552b5663d1d19e7a826,False,autoscaling.py
a7716408e1dc3693ec4157ea170eb6213ef85b36,"Fix duplicate AWS::Logs::ResourcePolicy

The newly added LogResourcePolicy already existed as ResourcePolicy
in Logs. Prefer the older one as it aligns with the AWS naming.
This does keep the newly added validation and tests.",e1706e5f026b6fd2eabcde48ce8e5906c3afd3f5,False,"test_logs.py, logs.py"
893f946500a4cb523f28f46cc18b61ed1e8ef241,Fix imports for serverless,f7ad49c8e7091bffbdd5f2835354979bc7e384fc,False,"test_serverless.py, serverless.py"
e84dc4b0fe2103bfc931ffaee3435ada72ff8709,"fix: creating specific AWS::MediaPackage::OriginEndpoint  AWSProperty sets, as they are different from AWS::MediaPackage::PackagingConfiguration's AWSProperty sets",e3248b786ad15f8f8f690a77055eea035e588739,False,"Mediapackage.py, Mediapackage.template, mediapackage.py"
b1e940816cda50ded6a8a6c25c5feaa175bc86ea,Fix black formatting,24c2cf98d122858f004c505ac512ea4aa7fec4fe,False,"Mediapackage.py, firehose.py, mediapackage.py"
55975193e4b26a6051db91a60ac17c1d7e4a320d,Fix isort and black formatting issues,f04a68e52d328ae38decf67a1a35c00a54e70bd3,False,"test_opensearchservice.py, opensearchservice.py"
5e78d6e02544dde93923d3cb966acc859219f7df,Fix missing underscore in README links,052ae813b828765660c73b0452b99ea2886b95c7,False,README.rst
3042dd333e4d0a1ea91edc53b83480e137c4a774,Fix black formatting,28c0aae70852d3fda3a39d2c2909a6fe8351da17,False,cassandra.py
4b2f0df889b6e7152ff2eeb1773f05091ee5e8ee,Update Route53Resolver per 2021-10-28 changes,3f7d0d3ce1f422abbe6ef16fe5dbb44beb8dcbab,False,route53.py
62afff03bb1cc56ae5ce8dd49c5b17c98c96f570,Fix black formatting,9b800775fc144bd9a670f30b2ada4fd1b517ef83,False,"cloudfront.py, validators.py"
1296551e637894b929efa45c1f4404d69553fcbb,"CHANGELOG.rst Formatting Fixes (#1983)

Changes:

- Silenced a Sphinx error by closing an unclosed emphasis markup.
- Fixed 3.0.0 release notes formatting.

The 3.0.0 releases notes were mostly rendering as just a paragraph, or
an an incomplete list with unexpected indentation. These changes fix the
formatting so that the 3.0.0 release notes Breaking Changes, and Changes
lists are now subsections of the 3.0.0 section. The second bullet point
in the Breaking Changes section was also throwing unexpected indentation
errors. This has been resolved now, and the section is rendering as a
literal box as expected.",b6e9fda3f072c191cacb0f0ef9a354bed5b0eca0,False,CHANGELOG.rst
b7f270184d791fc441702d01a3528b482aa565be,"Fixed NetworkFirewall::LoggingConfiguration (#1984)

* Fixed LoggingConfiguration by introducing LoggingConfigurationProperty.",1296551e637894b929efa45c1f4404d69553fcbb,False,networkfirewall.py
2424b00ca862c204c657bedad8db4e91ead88db5,Fix black formatting/isort,14734b4d34353c4a32244fdeaa6629bc112c81de,False,"conf.py, kinesis.py"
be15eeeb502ae962455fc048abf6d73d8057b28d,Update SageMaker per 2021-12-03 changes and fix SageMaker::Device,85fbaf63b663ffe00fb7b0df027e1c81b3780054,False,"sagemaker.py, sagemaker.py"
13b0c3d1b13113c4268acf24dba2ac15b92f1877,Makefile tweaks: add fix target and combine spec2 with spec,971611a0759c16f4144d48d03a1d4571bcec0765,False,Makefile
8c44a90dabd051cd18dc153b2e4c77ae9ec6632d,Fix some lint errors,83831cb5e4e0224a3eb7d638a81d30fc7687a937,False,"gen.py, kinesis.py, s3.py"
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,ca0deeec381b13c31b44399fb141801ebae6a96c,False,"Autoscaling.py, AutoscalingHTTPRequests.py, CloudTrail.py, Lambda.py, VPC_With_VPN_Connection.py, VPC_single_instance_in_subnet.py, WAF_Common_Attacks_Sample.py, WAF_Regional_Common_Attacks_Sample.py"
283167ef32c0ac54a5f0ce9a33cb2222bc28766e,"Restore AWS::ECS::TaskDefinition AuthorizationConfig (Fixes #1997)

EFSVolumeConfigurationFix.AuthorizationConfig has both a PrimitiveType of
Json and a Type of AuthorizationConfig. The generator prefers PrimitiveType
so this change removes it to allow emitting AuthorizationConfig.",e0f111750c77f71d30c3aec8d30b38ea5f46f476,False,"ecs.py, ecs.py"
164092e65e37ee0f6484de36495e82f6904521df,Fix backward compat issue with ECS HostVolumeProperties => Host,283167ef32c0ac54a5f0ce9a33cb2222bc28766e,False,"ecs.py, ecs.py"
2d6c1d20646d3398abd810c8b56c6b90111b1be7,Fix backward compat issue with CodeDeploy RevisionLocation => Revision,164092e65e37ee0f6484de36495e82f6904521df,False,"codedeploy.py, codedeploy.py"
9d4300f2dd4e479b7df350a6e42fbb2a242039e7,"Various changes to the code generator

- Allow using a file for a list of service names
- Try to handle Tags more gracefully
- Dump info on a common KeyError",6fdd0df490398d093e207dbf42f8890f9a8940f0,False,gen.py
b1590f58ed8cc86ba18a19ed93fc9380d6f7306b,Fix copy/paste issue resulting in incorrect ECS validator assignment (Fixes #2000),9d4300f2dd4e479b7df350a6e42fbb2a242039e7,False,"ecs.py, ecs.py"
0594f1c6476596d22d0381f24bd7e373054cd1b9,"Automatically correct Resource/Property dups in the code generator

Previously duplicates names for a Resource and Property needed to be
handled in the jsonpatch phase. This change automatically detects and
corrects these dups. Also tweaked some of the debug output.",b1590f58ed8cc86ba18a19ed93fc9380d6f7306b,False,gen.py
e424a18fcf7f538a380721bd490b66734fa47f39,Fix SNS Subscription resource type,b4fc9dba92e84a87062b17c813114bc923be6046,False,"sns.py, sns.py"
afe85613c8708ed82ef3a9ab6510da7da1753bd0,"Remove unneeded properties that should not be emitted

Some properties are associated with resource attributes as returned from
Fn::GetAtt. This change fixes up via jsonpatch to remove these properties.",c8eff12076e9771c8929b7d39a223e6089ad6305,False,"appintegrations.py, efs.py, events.py, lightsail.py, macie.py, quicksight.py, route53recoverycontrol.py, s3outposts.py, ssm.py, wafv2.py, workspaces.py"
48b798612ed4695b7a01843fadc0290816019d41,"Change for gen to emit all meaningful properties, Tags cleanup, and other changes

- Emit any leftover properties not ""seen"" through traversing the resources
- Cleanup how Tags are detected and emitted
- Add exporting classes from validation files
- Fix output for lists of primitive types
- Output more information when there is a JsonPatchConflict",cc640a24b43c179317c75785a973e09b0a416e93,False,gen.py
d96ce5ac2f680238f840aea6aacab631e9025527,Fixup some incorrect Tags types,790f81c6f0571fb32733378972670beca213c679,False,"fis.py, amazonmq.py, fis.py, greengrassv2.py, nimblestudio.py, quicksight.py, resiliencehub.py, robomaker.py, servicecatalogappregistry.py"
d28a1f3afa910050c57bf10949d432fb9a02bf67,Auto-generate Route53Resolver,ff6792ddadf816f85040adb06c589623b50f5351,False,"route53resolver.py, route53resolver.py"
5447948786e92de312d3e8586e0139ccb6f8beda,Fix typo in ECS validator name,bdcaab3cef2ad015adc5aad11faf1dac4ae0fc8a,False,"ecs.py, ecs.py"
963f5a832ec54659a6f3f1034286eaa49d4924de,"Reimplement WAFv2 Statement validation

The current WAFv2 works around a cyclic issue by using copies of objects
to allow hierarchical use. This change works around this issue by using
property validators instead. This does break backward compatibility with
the following class renames:
  - AndStatementOne, AndStatementTwo => AndStatement
  - NotStatementOne, NotStatementTwo => NotStatement
  - OrStatementOne, OrStatementTwo => OrStatement
  - RateBasedStatementOne, RateBasedStatementTwo => RateBasedStatement
  - StatementOne, StatementTwo, StatementThree => Statement",1352c8136ca0171f5a22162e442b755086c3e32e,False,"CHANGELOG.rst, gen.py, wafv2.py, test_wafv2.py, wafv2.py, wafv2.py"
728f660eb2bf28caf32e324926eed3c882547967,Fix typing issues in openstack,963f5a832ec54659a6f3f1034286eaa49d4924de,False,"neutron.py, nova.py"
cf527ab34cc7fe147a039b26c65febd775d0d6ff,Improve error message for AWSProperty types where resource_type is not defined,8e46cbc099f31dff525f985b328e52063ce5d652,False,"test_basic.py, __init__.py"
f23f66d955895b91129a7107d43892ebc888a3db,"DataBrew: Fix duplicate but different S3Location

Renamed Job.S3TableOutputOptions S3Location => JobS3Location",5d5522d50a86a4bd78bc5393e99e42114d31c29d,False,"databrew.py, databrew.py"
39ac2684303f0b756bef4ac4035c8ccc49a912ee,"ImageBuilder: Fix duplicate but different ComponentConfiguration

Renamed ContainerRecipe ComponentConfiguration => ContainerComponentConfigur",f23f66d955895b91129a7107d43892ebc888a3db,False,"imagebuilder.py, imagebuilder.py"
d2bd02f5731d8be0e1cd479b60b70acd15c26951,"SageMaker: Fix duplicate but different ComponentConfiguration

- Renamed ModelBiasEndpointInput EndpointInput => ModelBiasEndpointInput
- Renamed ModelExplainabilityJobInput EndpointInput => ModelExplainabilityEndpointInput
- Renamed ModelQualityJobDefinition EndpointInput => ModelBiasEndpointInput",39ac2684303f0b756bef4ac4035c8ccc49a912ee,False,"sagemaker.py, sagemaker.py"
16fc59cd0b95d07fb288cdf1dda29668467f2f29,Fix AccessControlAllowMethods.Items validator (Fixes #2023),56c07a25a4e530d67208aa5dd3f19fab754c03cb,False,"test_cloudfront.py, cloudfront.py"
cdfc702741a0209fe55c8aff5ac6c61ed81cb332,Fix duplicate resource names due to FSx::Volume,16fc59cd0b95d07fb288cdf1dda29668467f2f29,False,fsx.py
61f6fde893c7b4a056588faef66043d608c90204,Fix WAFv2 AndStatement and OrStatement validation (Fixes #2026),1501c309cde3529ab31a686cc3881b43351edc62,False,"test_wafv2.py, wafv2.py"
b8ad5bd30274df362c13ffa9e6c1f2396d94402d,Fix isort in serverless.py,62e12ce396da9a4b8babead251901123d316eee8,False,serverless.py
fe1c7686442df0efc815fe1bc22b2f355c32cfe6,tests action: ensure spec generation and formatting fixups are clean,af98a119c49957cff2587ef9399103087c6e7d42,False,tests.yml
962ae95cfd4098666d0c53a3952aff233c08ad09,Fail on error for commands used to regen,9d73ae9f73f9b6ca884e1112c93857360b6f3270,False,regen
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",f6ca581eae9857fa20017623446f6a0357db18e3,False,"resources_aws.md, rekognition.py, sqs.py, ssm.py, rekognition.py, voiceid.py, wafv2.py"
5ece185b6b9cc293c38a19adc67912ee6028a82f,Make spec download and isort fixups less verbose,1169f7512fd12a30b9b63365330c63a9970aa7bf,False,Makefile
fbccf58c534a3897eda8e8bf9acadf4ef545948d,Fix issues with recent changes to SageMaker spec files (72.1.0),5ece185b6b9cc293c38a19adc67912ee6028a82f,False,sagemaker.py
92b3f03c02372d4aa28a94da4105511bab02c952,"Add ""allExcept"" as a valid CloudFront::Cachepolicy QueryStringBehavior (Fixes #2060)",a536a22967fea0dc20e7be03bdb37f50e6f9e257,False,cloudfront.py
721cb025d1ef39050c024bb72b7510ab8cb707ea,Fix broken regen due to LakeFormation changes,db5c294cbcce9b5b965655167968261d10ef742f,False,lakeformation.py
8c1d1e994d91f4ff540615c7f70c53f26a457d55,Fix DataSync::LocationFSxONTAP.Protocol type duplication,721cb025d1ef39050c024bb72b7510ab8cb707ea,False,datasync.py
ead9192b4c2acb21df917dfe116785343e9a59a6,Fix spec issue with Transfer::Server ProtocolDetails,8c1d1e994d91f4ff540615c7f70c53f26a457d55,False,transfer.py
f68b3c44e351d0763150722d632aedb6f2eefe73,Allow CodeArtifact resources to accept policytypes (Fixes #2065),8421f2aecf0977622925b4a29fab1a434c71f78e,False,"codeartifact.py, codeartifact.py"
d8ed8f04d17b0a44f0dce2c62d5392f6e4e07e95,"Pin pyright to version 1.1.261

Issues showed up with pyright 1.1.262+ so pin the version
to a know working version (1.1.261) for now.",f68b3c44e351d0763150722d632aedb6f2eefe73,False,"package-lock.json, package.json"
f7687b5e3e9f1522c117a8f650bf9efc92f460c5,"Add support for list types and validator functions in GlobalsHelperFn type check (#2064)

* fix(serverless): use AWSProperty as base class for *Globals (#2064)
* test(serverless): property list types and function validators for globals (#2063)",d8ed8f04d17b0a44f0dce2c62d5392f6e4e07e95,False,"test_serverless.py, serverless.py"
89daa9c983a9166aea76bd780e911d069ac83528,Provide better error message for missing property in generator,1b3ca2edcadba6c3a1959ad31fc2b84d98c55601,False,gen.py
36550f71f4161b0b5c7af872b78dd1e7d96b788a,Fix issue in spec 82.0.0 with DynamoDB KeySchema Type,89daa9c983a9166aea76bd780e911d069ac83528,False,dynamodb.py
c03cb952d0ac99723326fbc8c5c7fe2c42a4925b,Fix backup of spec files,91c85a0682276c93ec77df1cd1e3859e4d7dd4d9,False,"Makefile, dynamodb.py"
0eb65826a12a0a185c76b3fd0b81ffa7ec911da8,"Revert ""Fix issue in spec 82.0.0 with DynamoDB KeySchema Type""

This reverts commit 36550f71f4161b0b5c7af872b78dd1e7d96b788a.

Note: this revert got committed in the previous commit. Creating
this empty commit to track it.",c03cb952d0ac99723326fbc8c5c7fe2c42a4925b,False,
5120e7a1061ca9a52347a2ce2766dfb01e6fff9a,"Fix first run of ""make spec"" where a spec file isn't initally there",0eb65826a12a0a185c76b3fd0b81ffa7ec911da8,False,Makefile
ee2c1a76bd895848279ade85407b3b4c0f7f167b,Fix EC2 and MSK issues from the 91.0.0 spec,b20900e81527f6174ab7ad466665bfdd8d343240,False,"ec2.py, msk.py, ec2.py, msk.py"
2205c3a50a07223b7c4268e332b27a5023312683,Sort available property keys for error message,608bb8c1093a62389f6fc379d0972a0bff133f04,False,gen.py
aacd5a56ca8dcb60b093df635ed12e791a7a0f9b,Fix import issue with previous serverless.py change,04c8b6b584c885a00caa9c52ddee53c93c53991c,False,serverless.py
85ab82b1750450bd7805f6b5c7329d53fd48f566,Fix jsonpatch for SageMaker::ModelPackage (spec file removed Tag),6499cd57991761857f893fa7d608c4f660f1946d,False,sagemaker.py
b89dc72e6f42c17a2ee763b6d96141207b31a0d3,Fix regen script to be more specific on service names to exclude,0fcc4eea3b8caf4a0c14d5a50bec3b624d30fbf8,False,regen
8d64e8cb310f58392e79e9f3a79ad423e2029c38,Fix CodeDeploy LoadBalancerInfo validator to include TargetGroupPairInfoList (fixes #2096),23de19a5402afb3ebf64bd7d667a05d9c3974cd2,False,codedeploy.py
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,fd8c38a30481a91a9a5285afb4be7e3d6ce8a4d1,False,"quicksight.py, redshiftserverless.py, quicksight.py, redshiftserverless.py, route53.py, route53.py"
3b921be5bd0d74422ebedd6d518c6f51e464c4a0,Fix tests related to GH-2116,149bdd7bb81533a28fb39d903bdbaf1645b6c89e,False,test_rds.py
83bc3a6658b8ddcd2249e3a54243409e442a2973,"Enable AWS::Scheduler

Enable Amazon EventBridge Schedule service with simple validation rule
to prevent issues with TagMap.

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/AWS_Scheduler.html",fb5e14ecc284ebd1a81735995adb27c73d9c5510,False,"test_scheduler.py, scheduler.py, scheduler.py"
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),fed172342e45cc2ee993525b1e5931b71d4118dc,False,"test_appconfig.py, test_codebuild.py, test_dlm.py, appconfig.py, codebuild.py, dlm.py"
4bf4102e0fd8ac66698f1e8076d635e0f45d8bc0,Fix black formatting,8276d09cd0ad8e6be1c0d13ceabd334cc437d33e,False,constants.py
9c71e2f3f9b2a3447b34d11d3abf4a0757e7fc2f,"Fix generating constants based on recent use of typing.Final

The use of typing.Final for constants required the generator to look for
AnnAssign (Annotated Assignment) in addition to Assign AST tree nodes.",4bf4102e0fd8ac66698f1e8076d635e0f45d8bc0,False,gen.py
05b253fec5cbd85c9abe9d4f86014ca1ef53b790,Add gp3 as valid RDS StorageType (Fixes #2123),9c71e2f3f9b2a3447b34d11d3abf4a0757e7fc2f,False,rds.py
d15e8ca9943fd74764cd6fb7db121262c52613ea,Change Lambda ZipFile limit from 4096 to 4MB (Fixes #2119),05b253fec5cbd85c9abe9d4f86014ca1ef53b790,False,"test_awslambda.py, awslambda.py"
fa205e357e7c006e4b5791299cfe2e1b60794257,"Allow gp3, st1, sc1 for EMR volume type (Fixes #2113)",d15e8ca9943fd74764cd6fb7db121262c52613ea,False,emr.py
65b24be2f277643b744a29b2dc8080c2c8dedb90,Fixup for a new 114.0.0 spec - remove AppIntegrations patch,288962b790b12ee8ba035b65547a01290a930aa8,False,appintegrations.py
aec18207370981d1e8d4bc1ba8ea51f71965b16c,Fix black formatting from #2142,c64c8d545d303cabd59199ebbc18fd1597943d51,False,rds.py
574d2ebf2928052d13e9b8d9a279e09ca9b69650,Fix Macie jsonpatch for spec 119.0.0 changes,aec18207370981d1e8d4bc1ba8ea51f71965b16c,False,macie.py
32a899c1b45a604002f058327e4b7baeb03bde74,"Automate fixing and generation of standalone types

Most properties have a Properties dictionary but there seems to
be a usage where a property entry just denotes a type specification.
In the past this was worked around by lifting the type information
into the right place. This change attempts to automate this process.",2fc7824312780f6e413a996610438380686414b0,False,gen.py
e68851fcb2648f7a92c970fbd85facbf135abfde,Omit Connect::EvaluationForm for now due to recursion issues,d0a2c58a6cb2c1416b59a5b744ba28291aa945ef,False,connect.py
8199a89e884adb16dfc8ef61b7479865d9367155,"Fix regex compile error in ec2.py (#2156)

* fix compile() issue
* Update test_ec2.py",aa7d453a718016d9fb9f25a55f63e42b542f02d9,False,"test_ec2.py, ec2.py"
7f1c1e0273b38ea86f764a6d97ee28abbedf1a87,Fix black formatting,6cbb5049930f6d33caa5d717ac68a2aa940fcae5,False,cloudfront.py
796671943f81e66924edb1520b359a50390e969e,Run regen to fixup recent changes,36328352e74d4bc65610c4d3ac28b01f20addb78,False,"ec2.py, efs.py"
2c7f04f50d7688d7780d9a9b6c3e7539326a4562,"Fix up previous serverless ApiEvent Auth change

Add:
- backward compatibility
- deprecation warning
- tests",1b2ea5074577cac070f95425a9ad654d7be160d0,False,"test_serverless.py, serverless.py"
b241a052743f8fb9390fc35ef02e7bc29decc1e4,TypeError() return the expected Class as last exception argument (#2147),2c7f04f50d7688d7780d9a9b6c3e7539326a4562,False,"iottwinmaker.py, wafv2.py"
c52e9eb48635a2f6083556a4c2aef38a6bace31d,Fix TypeError formatting to reflect the true error (Fixes #2157),b241a052743f8fb9390fc35ef02e7bc29decc1e4,False,compat.py
7bfabe11b0525e7d382bd0799685f7614a61ddb8,Fix black formatting,c52e9eb48635a2f6083556a4c2aef38a6bace31d,False,iottwinmaker.py
73075ba2ce821ed18d74236a7f1070798d43714b,Fix RDS Validations (#2171),40e42d59b20e9725d0b8cc365d2f8639ce95d559,False,rds.py
3362e724c251563d3ee4ef439d39463a42669b67,Fix incorrect backward compatibility for ReplicationConfiguration,1c1274bf83f05d8d1b82ef8e62b343b433035d80,False,"ecr.py, ecr.py"
62f590e4a096bc9ed3b945a202b6fc12a6b4a94e,Update isort version to fix pip-shims error,3362e724c251563d3ee4ef439d39463a42669b67,False,".pre-commit-config.yaml, requirements-dev.txt"
8b2f9caa0e9408a4ab8643ea8923822812caa3bc,RDS: allow AllocatedStorage to be a Ref (Fixes #2176),62f590e4a096bc9ed3b945a202b6fc12a6b4a94e,False,"test_rds.py, rds.py"
b412e14437fdc64b54b268fa0a0d32ac8cc07be8,Fixup Events patch due to removal of AWS::Events::Rule.Tag,ae38c160bb6c48eae4e15df8944c9aa560a37b95,False,events.py
8514962f0398ffaae103418911668b0f6c92924a,Reduce error output when encountering a jsonpatch error,4e065c2aa642fcf0e4459fdcb6650b79be4a3bd5,False,gen.py
8cf2140ca93870dce5ed28c318f1d284f7d95bbf,"Collect all the service items before modifying the service

This prevents a ""RuntimeError: dictionary changed size during iteration""
error when pruning the tag entries.",8514962f0398ffaae103418911668b0f6c92924a,False,gen.py
3fa178164487d9e7c5622bc5abf641d24adbc05c,Fixup Events patch due to removal of AWS::Events::EventBus.TagEntry,8cf2140ca93870dce5ed28c318f1d284f7d95bbf,False,events.py
38e42cf6beb0930c063ac917dd2258c881150848,Fix Parameters.validate incorrect validate for CommaDelimitedList (#2191),86a58bd242ed9b631f35324e2a21da5d95abd54e,False,"test_parameters.py, __init__.py"
d3ec594daf9be9ac9b6aac42692c51ca317cd805,Fix lint error from a previous commit to gen.py,583367905c928cda71f18831c0804abb1465ef5b,False,gen.py
107b5e6c3c4bdbf9f2981e849ae20ec08b629124,Add new AWS services to resource doc and fix some trailing parens,0b2d22da56a4a44f00f3d1bdf27d97a8c4944f24,False,resources_aws.md
e779387893e5dd0c1d4915baf44dce0963d539de,"Fix EC2::TransitGatewayMulticastDomain.Options conflict

Use MulticastDomainOptions for EC2::TransitGatewayMulticastDomain.Options.",107b5e6c3c4bdbf9f2981e849ae20ec08b629124,False,"ec2.py, ec2.py"
24adf62d35da064f4f0d137139ed86ff74e6cded,"Fix __eq__ protocol (#2197)

If it is not known how to compare objects, `__eq__` should return
NotImplemented instead of False. That way the right side object of the
comparison might possibly take over.",e1d79a38197ee7654690a24f8922239da19a7c68,False,"test_basic.py, test_template.py, __init__.py"
55599ec931b9830119d87a6ec13fed4e5f8024a4,Fix formatting,24adf62d35da064f4f0d137139ed86ff74e6cded,False,"test_basic.py, test_template.py"
cfbd1d6eee88fb25a057584b7cf7339674005201,"Object equality fixes (#2200)

- Add __hash__ to the Parameter class
- Disable validation when doing BaseAWSObject object comparison __eq__",55599ec931b9830119d87a6ec13fed4e5f8024a4,False,"test_basic.py, __init__.py"
d015ae2435e952c11e8a6778c19b02f5b6745c4a,Add new OpenSearch instance names to constants.py (Fixes: #2198) (#2199),cfbd1d6eee88fb25a057584b7cf7339674005201,False,constants.py
68f07e5418c78dce413e02f09e80b361d3d96231,"Move __hash__ to BaseAWSObject to support objects in dictionaries (Fixes #2204)

PR #2182 added support for troposphere object comparison. Upon release
there was an issue (#2196) where Parameter was not hashable and fixed in
PR #2200. This fix was a minimal one just for Parameter but PR #2204
showed use cases for the base object to be hashable as well.",6f4f68efc2f0870ecae3fc6801e9dc645dd1a861,False,"test_basic.py, __init__.py"
6172ea9d686787a7d0610f6c2f8bf2d5f049a4a3,"Remove Tags from EventBridge.Rule (Fixes #2203)

Tags was added to EventBridge.Rule in PR #2158 but it is not
implemented in CloudFormation and causes a rollback when used.",1e58cd07c3b5435245c97e6851c7bd8550dd1321,False,"events.py, events.py"
ae23bee1b97d6ead86d66214c80091caa49e0e3b,"Prefer ECS::Service.LoadBalancer (Fixes #2206)

ECS::TaskSet.LoadBalancer was being emitted but ECS::Service.LoadBalancer
is a superset. This makes the minimal change to keep backward compatibility
(although LoadBalancerName should not be used with TaskSet).",bcc7b50937735f00aab296f0bbf34d5cedcf75ea,False,"ecs.py, ecs.py"
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",97062fee920e44530136f9a96c5c02baf279857a,False,"batch.py, appsync.py, batch.py, codecommit.py, ec2.py, ecs.py, eks.py, emrserverless.py, imagebuilder.py, iot.py, networkfirewall.py, pinpoint.py"
f502f26e242296e2baae5b8da63085d585beb6b6,Allow EVENT for Glue::Trigger.Type (Fixes #2215),219b491798e31fd0736818a0a7fa0611fd180a3f,False,glue.py
369c06306b38f90e394612cdbd0bd49497d9f9aa,"Fix Batch patches for spec version 155.0.0

All of the backward compatibility patches were removed due to
renaming in spec version 155.0.0",9bb44aba7c70d2a09b0e1934defd0876d5530472,False,batch.py
69529599ea3943b6f8a17354d58eb96c555a9ba4,Fix valid Synthetics canary runtime versions (#2221),a7a6c8a1a84f740f5cb70f51e233300865eecaae,False,synthetics.py
6b305cd89a2826ccfcb14bc90783555bb7ab4439,Fix RDS validator for gp3 iops/allocated_storage ratio check (#2225),459609ab3a91859bb65f862fced5d3e0a521dff9,False,"test_rds.py, rds.py"
bce7682d5a1554d9a16ed565b477563d728300d9,Fix lint issue in recent change to test_rds.py,6b305cd89a2826ccfcb14bc90783555bb7ab4439,False,test_rds.py
39e9a71220779e397997790598feb38a6aba0207,Fix Serverless MQEvent SourceAccessConfigurations property type (#2236),cf37e7d96de77b82d12967ffb317354ffce5302e,False,serverless.py
91f84875fdf4a43a7b74fea5b1b7ce5744fcc77d,"Update glue ConnectionType validatorto allow SNOWFLAKE (#2247)

While this is not formally released yet, it appears to work in practice.

https://github.com/aws-cloudformation/cloudformation-coverage-roadmap/issues/1810",9176d15de296aa3f87ca7d594cbfa6c5d6e144e7,False,glue.py
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",93f766771b38bea629a7cf78a3a15c959805c305,False,"ses.py, cloudformation.py, codepipeline.py, deadline.py, ec2.py, entityresolution.py, ses.py, workspacesthinclient.py"
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",40028ad6115fe33e894bd422c69ae11a7dfecd0a,False,"codepipeline.py, networkmanager.py, appintegrations.py, awslambda.py, bedrock.py, codebuild.py, codepipeline.py, cognito.py, deadline.py, ec2.py, ecs.py, entityresolution.py, firehose.py, glue.py, iotfleetwise.py, ivs.py, medialive.py, msk.py, networkmanager.py, osis.py, quicksight.py, redshift.py, rolesanywhere.py, route53resolver.py, sagemaker.py, securityhub.py, ses.py, systemsmanagersap.py"
dbb0baf88a91d01083e03dc9699327e3e4bf2aa8,Fix Chatbot::SlackChannelConfiguration LoggingLevel validation (Fixes #2264),55ac0b68adb456377b4f4c082b9b671cb1eb345b,False,chatbot.py
8ce1bf6ba6a1903f59aabb619d18900b68eb1088,EC2: Validate prefix list IDs as route destinations (#2280),150968de948ad54781a23a846a10621b14827d45,False,ec2.py
e8e4aabab179812b3ca596491350441fcb23895c,"Fix lint errors in examples/EMR_Cluster.py

pyflakes added a new error for unused globals",66818fb526bff26a0cf9a6870c16ad0cd995a5a5,False,EMR_Cluster.py
f99545c5787b285757c2c666d380c9cc6f4c9819,"Work around recursive definition in AWS::Budgets

In spec 197.0.0, AWS::Budgets::Budget.Expression was introduced
which had references to itself. The fix uses object instead.",ae180cbcf4cb0fdc324e5821f785f89ccaae67fb,False,budgets.py
4c2d3d27a0999382695ce09d29a20c838308e21d,"Fix controltower parameters value types (#2314)

* Add patch to fix types on controltower Parameter Value fields, which should be String and `array, string, number, object, or boolean` respectively according to AWS documentation
* Add example and unit test for controltower
* Update patched controltower.py
* Fix typo in scripts/gen.py",a9a2d7c4d5ebdf4beb2cc5a2cbfe5587da69d486,False,"ControlTower.py, gen.py, controltower.py, ControlTower.template, test_controltower.py, controltower.py"
2c5567234f2b73e4617f70879f9950e957f44998,Fix waf_action_type validator type annotation,2fa6aa8193b0e9a7d8de66d27859a02fc88be41e,False,__init__.py
404dd5283b738eec69d19b86cdf0d432e44e92a8,"Fix code gen to ignore object in PropsDictType

To prevent recusrsion issues ""object"" is patched in as a
generic replacement type. This change prefers to ignore object
for type checking rather than adding object to PropsDictType.",2c5567234f2b73e4617f70879f9950e957f44998,False,"gen.py, bedrock.py, budgets.py, controltower.py, qbusiness.py"
95750efc28489bf222c42296d3619afe11c4731c,"Fix recursive definition in AWS::IoTSiteWise

Work around recursive ItemType introduced in spec 208.0.0.",59bc6a5fb0679acbce0a33ceeb652257a50fdaa8,False,iotsitewise.py
